Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level
2509,HR,other,44,High School,Analyst,3298,31,19,3,2,4,56,4,39,Yes,No,Divorced,2,0
2510,IT,Male,48,Associate's Degree,Analyst,4951,25,17,2,2,2,61,6,44,No,Yes,Single,6,2
2511,Finance,Non-binary,27,Associate's Degree,Team Lead,5570,26,9,4,1,2,58,5,1,Yes,No,Widowed,5,3
2512,IT,Non-binary,59,Master's Degree,Manager,9483,11,4,1,4,2,47,1,30,No,No,Widowed,7,0
2513,IT,Male,23,Associate's Degree,Team Lead,8339,18,15,3,1,4,81,10,28,No,No,Single,2,3
2514,Marketing,Non-binary,43,Associate's Degree,Manager,12000,18,4,2,1,3,34,12,17,Yes,No,Divorced,9,2
2515,Sales,Male,41,PhD,Analyst,2623,33,14,4,2,1,45,3,23,Yes,No,Divorced,2,3
2516,Sales,other,46,High School,Manager,8234,31,15,4,5,2,32,7,38,No,No,Married,1,3
2517,Finance,Female,36,Bachelor's Degree,Executive,2740,28,3,1,5,3,70,11,24,No,Yes,Married,2,1
2518,Finance,other,22,High School,Intern,1406,0,0,5,5,5,0,0,22,Yes,Yes,Single,1,0
2519,Sales,Female,29,Master's Degree,Manager,10985,34,16,3,2,1,9,13,5,Yes,No,Widowed,6,1
2520,Marketing,Male,19,High School,Intern,1019,0,0,2,3,5,0,0,25,Yes,No,Single,1,0
2521,Sales,Female,54,Associate's Degree,Executive,2196,11,15,4,4,3,88,6,7,Yes,Yes,Married,6,1
2522,Marketing,other,20,Master's Degree,Intern,1436,0,0,3,2,3,0,0,22,No,Yes,Single,1,0
2523,Finance,Female,26,High School,Executive,4337,1,1,2,2,5,43,11,44,Yes,No,Married,9,3
2524,HR,Male,24,Master's Degree,Intern,1421,0,0,2,1,1,0,0,37,Yes,No,Single,1,0
2525,Finance,Female,20,Bachelor's Degree,Intern,1290,0,0,4,5,5,0,0,34,Yes,No,Single,1,0
2526,Finance,Non-binary,59,High School,Team Lead,8185,37,2,3,2,5,62,6,36,No,Yes,Married,1,3
2527,IT,other,58,Associate's Degree,Manager,9854,5,15,2,3,5,48,5,49,Yes,Yes,Divorced,7,1
2528,IT,Non-binary,20,Master's Degree,Intern,1161,0,0,4,4,1,0,0,40,No,Yes,Single,1,0
2529,IT,Male,52,PhD,Analyst,3509,34,5,3,3,4,84,10,20,Yes,No,Married,3,2
2530,IT,Female,31,Master's Degree,Team Lead,8392,9,13,3,2,1,40,12,37,No,Yes,Widowed,9,3
2531,Marketing,Non-binary,36,PhD,Manager,8994,8,4,4,2,5,82,4,17,No,No,Single,2,3
2532,Sales,Non-binary,59,Associate's Degree,Team Lead,7897,19,4,3,1,2,97,7,4,Yes,No,Married,5,0
2533,HR,Female,39,Bachelor's Degree,Manager,9333,36,5,5,3,2,38,9,18,No,Yes,Single,4,3
2534,Finance,Female,44,PhD,Executive,2765,34,17,2,1,3,22,10,28,No,Yes,Divorced,1,3
2535,Marketing,other,23,Bachelor's Degree,Intern,1237,0,0,2,3,4,0,0,16,Yes,Yes,Single,1,0
2536,HR,Non-binary,37,Master's Degree,Analyst,3434,39,18,3,5,3,52,7,43,No,No,Married,6,0
2537,Marketing,Non-binary,59,Associate's Degree,Team Lead,5299,7,1,4,5,3,91,8,8,Yes,Yes,Widowed,1,2
2538,Marketing,Male,56,PhD,Team Lead,9958,30,16,1,3,2,69,0,44,Yes,No,Single,7,3
2539,Finance,other,55,Master's Degree,Team Lead,6085,15,0,3,1,1,56,2,18,Yes,Yes,Divorced,6,2
2540,Sales,Male,49,High School,Team Lead,5083,27,8,1,5,3,75,11,29,No,No,Widowed,4,0
2541,IT,Non-binary,22,Master's Degree,Intern,1433,0,0,3,2,3,0,0,40,No,Yes,Single,1,0
2542,Sales,Male,51,Bachelor's Degree,Manager,9291,31,3,1,4,4,47,10,16,No,No,Widowed,3,3
2543,Finance,Non-binary,18,Associate's Degree,Intern,1046,0,0,3,1,2,0,0,30,No,Yes,Single,1,0
2544,Finance,Non-binary,59,Associate's Degree,Executive,3446,10,17,4,3,1,61,12,49,Yes,No,Divorced,6,0
2545,Finance,Male,21,Master's Degree,Intern,1291,0,0,1,4,4,0,0,34,No,Yes,Single,1,0
2546,HR,Male,20,High School,Intern,1015,0,0,5,4,1,0,0,30,Yes,Yes,Single,1,0
2547,Sales,Female,49,Bachelor's Degree,Executive,3321,8,12,4,2,1,7,9,21,No,Yes,Married,5,2
2548,Sales,Female,21,Master's Degree,Intern,1470,0,0,3,1,3,0,0,22,No,Yes,Single,1,0
2549,Marketing,Female,41,Master's Degree,Manager,7761,23,16,1,4,4,37,13,47,No,No,Single,6,0
2550,Marketing,Non-binary,45,Associate's Degree,Analyst,3010,27,7,2,1,3,91,0,25,Yes,Yes,Divorced,7,3
2551,Marketing,Male,48,Bachelor's Degree,Executive,2087,23,3,4,2,5,98,14,22,Yes,No,Widowed,5,2
2552,Finance,other,51,High School,Team Lead,6692,14,2,1,3,1,40,11,28,Yes,Yes,Married,5,0
2553,Sales,Non-binary,48,Associate's Degree,Manager,11238,38,10,4,4,4,1,4,39,Yes,Yes,Married,6,3
2554,Finance,other,47,Master's Degree,Analyst,2175,32,11,1,4,2,6,13,33,No,Yes,Divorced,7,3
2555,HR,Male,28,Associate's Degree,Manager,8784,33,8,2,4,3,24,3,2,No,Yes,Widowed,4,2
2556,Marketing,Non-binary,59,Associate's Degree,Manager,7319,21,14,5,1,5,50,11,4,No,No,Widowed,7,3
2557,Finance,other,59,PhD,Team Lead,6498,28,12,2,4,5,49,0,16,No,No,Married,5,0
2558,Finance,other,26,Associate's Degree,Analyst,4974,33,4,3,1,5,95,9,12,Yes,Yes,Single,7,3
2559,HR,Female,44,Associate's Degree,Manager,10992,9,4,4,5,3,63,5,17,Yes,No,Married,1,0
2560,IT,Female,49,Bachelor's Degree,Team Lead,9598,29,18,5,5,2,11,14,36,Yes,No,Single,2,3
2561,Sales,Female,55,Associate's Degree,Executive,4325,10,10,4,1,4,52,9,16,No,Yes,Divorced,2,2
2562,IT,Non-binary,36,High School,Team Lead,8870,33,8,1,5,1,74,12,39,No,Yes,Widowed,7,0
2563,Marketing,Male,19,Master's Degree,Intern,1107,0,0,3,2,2,0,0,23,No,No,Single,1,0
2564,Finance,Male,47,Bachelor's Degree,Team Lead,9789,12,17,3,2,3,60,2,8,No,No,Divorced,7,1
2565,HR,Female,52,Associate's Degree,Team Lead,7146,24,12,4,5,4,54,10,9,No,Yes,Widowed,6,0
2566,HR,Female,40,High School,Team Lead,6725,20,11,3,3,1,98,14,14,No,Yes,Single,3,0
2567,Sales,Female,30,Master's Degree,Manager,11528,0,8,4,1,4,67,10,9,No,Yes,Divorced,5,0
2568,IT,other,50,Bachelor's Degree,Analyst,3366,4,9,1,5,1,41,4,47,Yes,Yes,Divorced,2,1
2569,Sales,Female,59,High School,Team Lead,7294,21,12,1,1,1,65,5,26,Yes,Yes,Married,9,2
2570,Finance,other,25,Associate's Degree,Team Lead,7312,6,19,4,5,5,43,3,36,No,Yes,Divorced,6,3
2571,Sales,Male,19,PhD,Intern,1176,0,0,2,2,3,0,0,3,No,Yes,Single,1,0
2572,HR,Non-binary,24,PhD,Intern,1064,0,0,2,3,2,0,0,10,No,Yes,Single,1,0
2573,HR,Non-binary,32,Bachelor's Degree,Executive,3320,20,8,1,1,5,57,11,25,No,Yes,Divorced,7,1
2574,Marketing,Non-binary,54,High School,Executive,4471,5,9,5,3,5,92,5,4,Yes,Yes,Single,5,1
2575,Marketing,Non-binary,19,Master's Degree,Intern,1062,0,0,2,2,4,0,0,30,Yes,No,Single,1,0
2576,Finance,other,32,High School,Analyst,3439,11,5,4,4,1,54,1,11,No,No,Single,1,3
2577,IT,other,48,PhD,Executive,3842,39,6,1,4,1,33,13,19,Yes,No,Married,9,3
2578,Sales,Female,54,Bachelor's Degree,Analyst,2032,8,14,3,1,4,96,14,13,Yes,Yes,Widowed,6,2
2579,Finance,other,20,Associate's Degree,Intern,1307,0,0,3,2,3,0,0,36,No,No,Single,1,0
2580,Marketing,Female,59,High School,Executive,3051,10,13,2,1,1,46,6,3,Yes,Yes,Widowed,7,1
2581,Sales,Female,52,PhD,Team Lead,6592,31,15,5,1,5,93,1,48,No,Yes,Single,6,0
2582,Marketing,Non-binary,21,Master's Degree,Intern,1072,0,0,2,1,5,0,0,14,No,Yes,Single,1,0
2583,Sales,other,23,Bachelor's Degree,Executive,2208,23,19,5,3,1,83,2,10,No,No,Single,6,3
2584,IT,other,48,Associate's Degree,Analyst,4649,14,1,2,5,1,0,0,38,No,Yes,Widowed,6,1
2585,Finance,Female,57,High School,Analyst,3617,34,8,3,2,3,64,0,40,Yes,Yes,Single,5,1
2586,Sales,Female,32,Master's Degree,Executive,2247,16,2,5,3,1,88,9,27,No,No,Divorced,1,1
2587,HR,Male,39,Associate's Degree,Analyst,4894,24,5,3,5,3,96,10,24,No,Yes,Widowed,3,1
2588,HR,Male,22,PhD,Executive,3381,34,4,4,1,5,86,5,16,Yes,No,Single,7,1
2589,Sales,Female,56,PhD,Executive,2789,18,13,4,4,3,74,8,10,No,No,Single,2,3
2590,Sales,Male,56,Master's Degree,Analyst,2017,30,14,1,3,1,14,8,27,Yes,Yes,Widowed,1,1
2591,Sales,Male,52,PhD,Manager,10650,16,17,3,2,2,13,10,7,Yes,No,Widowed,8,2
2592,HR,Female,49,Bachelor's Degree,Team Lead,9890,22,16,3,2,1,54,13,28,No,No,Widowed,7,0
2593,HR,Female,18,Master's Degree,Intern,1203,0,0,1,5,2,0,0,26,No,Yes,Single,1,0
2594,Sales,other,22,PhD,Team Lead,7371,9,18,4,3,5,32,11,18,Yes,Yes,Divorced,5,2
2595,Marketing,Female,22,High School,Intern,1253,0,0,4,1,4,0,0,13,Yes,Yes,Single,1,0
2596,Marketing,Female,21,PhD,Intern,1059,0,0,5,5,5,0,0,8,No,Yes,Single,1,0
2597,IT,Non-binary,59,Bachelor's Degree,Team Lead,7839,33,5,5,2,5,22,3,27,No,No,Single,9,3
2598,Finance,other,41,Associate's Degree,Executive,4260,18,7,4,3,5,53,10,14,No,Yes,Single,1,2
2599,Marketing,other,24,Associate's Degree,Analyst,3746,13,2,2,4,3,89,2,41,No,No,Single,4,2
2600,HR,other,23,PhD,Manager,11217,7,4,3,1,5,2,8,44,No,Yes,Married,3,2
2601,Marketing,Non-binary,39,Associate's Degree,Manager,11889,0,6,5,2,4,45,9,6,No,No,Widowed,4,0
2602,IT,Female,31,PhD,Manager,9779,24,0,2,3,1,5,4,20,No,Yes,Single,1,2
2603,IT,other,26,Bachelor's Degree,Team Lead,6784,23,3,5,4,2,24,7,28,No,No,Widowed,4,3
2604,Finance,other,30,Associate's Degree,Team Lead,7916,19,15,1,2,5,16,3,23,Yes,Yes,Widowed,4,1
2605,Marketing,Male,23,High School,Executive,4561,29,13,3,4,2,27,3,12,Yes,No,Single,3,3
2606,HR,other,55,PhD,Manager,11845,4,0,5,2,5,31,5,24,Yes,Yes,Widowed,8,2
2607,HR,Female,59,Associate's Degree,Executive,3117,2,3,4,5,3,92,5,44,Yes,No,Married,7,3
2608,Sales,Female,52,Bachelor's Degree,Manager,10615,31,9,1,5,2,22,2,22,No,Yes,Married,9,0
2609,HR,Male,31,Bachelor's Degree,Team Lead,9843,16,10,1,5,5,15,14,26,No,Yes,Single,2,3
2610,Finance,other,33,High School,Analyst,2856,4,6,4,3,5,95,1,22,No,Yes,Widowed,3,0
2611,Finance,other,57,Bachelor's Degree,Analyst,4969,10,3,1,5,4,25,10,7,Yes,Yes,Married,6,1
2612,HR,other,42,Bachelor's Degree,Analyst,4854,37,0,3,3,4,32,8,15,Yes,Yes,Single,2,2
2613,HR,Non-binary,27,Associate's Degree,Analyst,3040,3,0,5,1,4,57,1,48,No,No,Divorced,2,1
2614,Sales,other,22,PhD,Intern,1100,0,0,1,5,3,0,0,30,Yes,No,Single,1,0
2615,HR,Female,31,Master's Degree,Manager,8996,18,9,3,3,2,82,11,4,No,No,Divorced,2,1
2616,Sales,Female,26,Bachelor's Degree,Analyst,3262,38,4,4,2,3,54,10,6,No,Yes,Divorced,5,1
2617,Sales,Non-binary,24,Bachelor's Degree,Intern,1016,0,0,5,3,1,0,0,48,Yes,Yes,Single,1,0
2618,HR,Non-binary,21,Master's Degree,Intern,1194,0,0,4,3,5,0,0,47,Yes,No,Single,1,0
2619,IT,other,20,Bachelor's Degree,Intern,1250,0,0,5,2,5,0,0,2,No,Yes,Single,1,0
2620,IT,Male,59,Associate's Degree,Executive,4575,26,8,1,3,5,58,12,31,Yes,No,Divorced,1,3
2621,Sales,Non-binary,47,Associate's Degree,Executive,3690,0,3,1,2,4,13,9,24,No,Yes,Widowed,5,3
2622,HR,Non-binary,18,Master's Degree,Intern,1037,0,0,5,4,5,0,0,35,No,No,Single,1,0
2623,IT,other,26,Bachelor's Degree,Analyst,4224,17,10,3,5,4,20,11,47,No,No,Widowed,3,2
2624,HR,other,36,Bachelor's Degree,Manager,8296,35,4,3,1,1,62,4,31,No,No,Single,7,0
2625,HR,Non-binary,37,PhD,Team Lead,5322,32,11,3,3,3,45,12,25,Yes,Yes,Married,9,1
2626,HR,Male,22,Bachelor's Degree,Executive,2297,35,3,2,2,3,54,2,8,No,No,Widowed,4,3
2627,Marketing,Non-binary,37,Associate's Degree,Analyst,3086,1,12,3,5,3,61,1,12,Yes,No,Divorced,5,0
2628,HR,other,58,High School,Analyst,2997,3,0,1,3,4,38,10,2,No,Yes,Married,8,0
2629,Marketing,other,24,High School,Team Lead,7639,15,17,2,5,2,41,7,15,Yes,Yes,Widowed,9,2
2630,Sales,Non-binary,52,High School,Team Lead,9250,3,3,3,4,2,47,1,40,No,Yes,Single,5,1
2631,IT,Male,34,High School,Analyst,4844,8,3,1,3,1,27,7,32,No,No,Widowed,5,0
2632,IT,Non-binary,37,Bachelor's Degree,Team Lead,9637,20,7,2,2,2,83,4,11,Yes,Yes,Widowed,2,0
2633,IT,Non-binary,59,Bachelor's Degree,Analyst,4410,22,19,1,4,1,5,8,17,No,Yes,Single,9,3
2634,IT,other,42,PhD,Team Lead,8682,1,5,5,3,5,58,3,21,No,Yes,Married,6,2
2635,IT,Male,23,Bachelor's Degree,Team Lead,9241,2,3,1,5,3,89,7,22,No,Yes,Single,5,2
2636,IT,Female,48,High School,Analyst,4663,22,3,2,4,4,69,12,33,No,Yes,Married,5,1
2637,IT,Male,20,Master's Degree,Intern,1284,0,0,3,2,1,0,0,29,Yes,No,Single,1,0
2638,Sales,Non-binary,47,Master's Degree,Analyst,4315,6,8,2,3,4,56,14,15,Yes,No,Married,1,1
2639,HR,Non-binary,59,Associate's Degree,Manager,10245,35,13,3,5,4,53,6,21,No,Yes,Widowed,6,1
2640,Finance,Non-binary,46,Associate's Degree,Team Lead,6497,32,3,3,5,3,59,11,2,No,Yes,Divorced,1,3
2641,Marketing,Male,32,Bachelor's Degree,Executive,2499,35,12,4,4,5,89,7,42,No,Yes,Divorced,2,3
2642,Finance,other,29,Master's Degree,Team Lead,9959,3,5,5,3,5,16,4,38,Yes,No,Widowed,7,0
2643,Finance,Non-binary,29,High School,Manager,9285,22,12,4,5,2,39,1,3,No,No,Married,1,3
2644,HR,Non-binary,54,High School,Executive,2913,24,2,2,4,5,65,6,25,Yes,No,Single,8,0
2645,HR,Male,28,High School,Executive,2216,25,6,4,1,3,84,2,13,Yes,Yes,Single,8,0
2646,HR,Female,59,Bachelor's Degree,Analyst,2645,27,0,3,5,4,53,14,24,Yes,No,Divorced,7,0
2647,IT,Female,19,Bachelor's Degree,Intern,1030,0,0,2,4,1,0,0,31,Yes,No,Single,1,0
2648,Sales,other,29,PhD,Analyst,3004,20,1,4,1,1,43,9,15,No,No,Widowed,1,1
2649,IT,other,42,High School,Executive,3309,9,4,1,4,5,83,9,6,No,Yes,Widowed,3,0
2650,Sales,Non-binary,41,High School,Executive,4593,26,13,5,5,2,66,9,41,Yes,No,Divorced,9,0
2651,Sales,Male,18,Bachelor's Degree,Intern,1482,0,0,1,1,1,0,0,10,Yes,No,Single,1,0
2652,Finance,Non-binary,52,Bachelor's Degree,Team Lead,9884,16,15,2,4,2,35,11,9,No,No,Single,5,1
2653,Finance,other,23,PhD,Intern,1442,0,0,4,3,1,0,0,41,No,Yes,Single,1,0
2654,Sales,Male,30,PhD,Analyst,4770,34,2,3,1,2,42,9,41,No,No,Widowed,8,2
2655,Sales,Male,36,Associate's Degree,Team Lead,6931,4,5,4,4,2,43,12,5,No,Yes,Divorced,6,0
2656,IT,other,51,Master's Degree,Analyst,3721,15,8,2,3,4,61,1,45,Yes,Yes,Widowed,5,2
2657,IT,Female,23,High School,Intern,1309,0,0,2,1,3,0,0,44,No,No,Single,1,0
2658,Finance,Female,31,High School,Team Lead,9352,38,12,2,4,1,60,13,41,Yes,Yes,Widowed,9,3
2659,HR,Male,21,PhD,Intern,1357,0,0,2,5,5,0,0,19,No,No,Single,1,0
2660,Sales,Non-binary,37,PhD,Manager,7109,32,6,4,1,3,10,3,20,Yes,No,Single,3,3
2661,IT,Female,57,Associate's Degree,Executive,2967,34,4,1,1,4,76,9,33,No,Yes,Single,7,1
2662,Finance,Non-binary,41,Master's Degree,Team Lead,5536,39,7,3,3,4,32,12,43,No,No,Widowed,4,0
2663,IT,Female,58,Associate's Degree,Executive,4740,23,7,3,4,4,65,10,37,No,No,Widowed,3,1
2664,Sales,Female,43,Master's Degree,Manager,7411,23,6,5,5,5,22,6,31,No,No,Divorced,7,1
2665,Sales,Non-binary,28,High School,Team Lead,5712,23,18,2,3,1,48,9,39,Yes,Yes,Widowed,6,0
2666,Marketing,other,44,Associate's Degree,Executive,2783,18,6,2,1,1,19,14,13,No,Yes,Married,4,1
2667,HR,Female,59,PhD,Executive,2921,38,3,2,3,2,93,11,38,No,Yes,Divorced,8,0
2668,Marketing,Female,59,Associate's Degree,Team Lead,7538,24,9,1,3,2,14,0,45,Yes,No,Divorced,2,1
2669,Finance,Non-binary,50,Associate's Degree,Executive,3472,30,12,2,3,2,65,5,6,Yes,No,Single,6,2
2670,IT,other,37,High School,Executive,3720,37,3,5,1,5,29,12,47,Yes,Yes,Married,3,2
2671,Finance,Female,59,PhD,Team Lead,9314,24,18,5,2,3,88,5,8,Yes,Yes,Married,8,3
2672,Sales,Female,49,PhD,Executive,4074,26,9,1,3,1,3,7,43,No,No,Divorced,8,2
2673,Marketing,other,59,Bachelor's Degree,Executive,3515,31,6,2,2,2,63,1,10,No,Yes,Divorced,1,3
2674,Marketing,Female,52,Bachelor's Degree,Analyst,4309,10,4,4,5,5,64,1,41,No,No,Single,2,3
2675,Marketing,other,35,Bachelor's Degree,Analyst,2646,4,2,4,5,5,7,0,4,No,Yes,Widowed,4,3
2676,Finance,other,54,High School,Manager,7070,32,1,3,5,2,51,2,14,Yes,No,Married,1,1
2677,Sales,Non-binary,30,Associate's Degree,Analyst,4736,18,10,1,4,4,13,6,4,No,No,Married,3,0
2678,IT,Male,48,PhD,Analyst,4569,15,9,4,1,4,57,14,24,Yes,No,Single,4,2
2679,IT,other,45,PhD,Manager,10727,34,12,3,2,4,10,7,47,No,Yes,Divorced,3,0
2680,Finance,Non-binary,34,Associate's Degree,Executive,3133,10,6,5,4,2,58,6,21,Yes,No,Married,5,2
2681,Marketing,Male,47,PhD,Executive,3456,10,9,3,2,5,23,8,10,Yes,Yes,Single,7,2
2682,HR,Female,50,Associate's Degree,Analyst,3502,9,3,2,1,5,87,14,46,Yes,No,Divorced,8,1
2683,Finance,Male,59,High School,Manager,7717,33,19,2,3,1,31,7,25,Yes,No,Single,8,2
2684,Finance,other,49,High School,Executive,2623,4,15,5,4,4,88,7,6,Yes,No,Married,2,0
2685,Sales,other,24,High School,Intern,1180,0,0,1,1,2,0,0,16,Yes,Yes,Single,1,0
2686,IT,other,29,Associate's Degree,Team Lead,5989,24,5,2,4,1,27,1,44,Yes,No,Single,6,2
2687,Finance,other,44,Associate's Degree,Team Lead,9067,28,8,2,5,5,15,0,28,Yes,Yes,Single,1,0
2688,Finance,other,50,Master's Degree,Team Lead,5301,39,12,3,4,1,41,5,36,No,No,Single,6,3
2689,Marketing,Non-binary,26,PhD,Analyst,3636,12,6,3,3,4,15,6,33,Yes,No,Married,7,0
2690,Marketing,other,59,PhD,Team Lead,6012,31,17,3,3,3,99,5,30,No,Yes,Married,9,3
2691,HR,Non-binary,28,Master's Degree,Team Lead,8650,33,13,4,2,4,11,6,36,Yes,Yes,Widowed,1,3
2692,Sales,Female,20,Master's Degree,Intern,1281,0,0,5,4,4,0,0,25,No,No,Single,1,0
2693,HR,other,57,High School,Executive,3809,23,12,1,5,2,61,1,13,No,Yes,Single,4,3
2694,Marketing,other,22,Master's Degree,Intern,1140,0,0,3,3,3,0,0,39,Yes,No,Single,1,0
2695,IT,Male,48,Associate's Degree,Analyst,2266,20,14,1,2,3,37,9,15,No,Yes,Single,4,0
2696,Marketing,Female,23,Bachelor's Degree,Team Lead,5246,28,18,3,5,3,83,7,38,No,No,Single,2,2
2697,Sales,other,46,Associate's Degree,Executive,2777,22,8,2,5,5,46,7,30,No,Yes,Single,1,0
2698,Marketing,other,30,Master's Degree,Team Lead,7063,32,5,1,5,1,78,13,14,Yes,Yes,Divorced,7,0
2699,Sales,Female,48,PhD,Team Lead,6358,7,13,4,1,5,21,7,4,Yes,Yes,Widowed,7,2
2700,Sales,Non-binary,22,Associate's Degree,Analyst,2667,12,9,3,3,3,79,13,1,Yes,Yes,Widowed,3,1
2701,Sales,other,44,PhD,Team Lead,9306,4,8,5,1,2,87,9,3,Yes,No,Single,5,0
2702,Sales,Male,31,Associate's Degree,Manager,9470,9,16,2,1,4,2,6,45,No,Yes,Married,7,1
2703,Sales,other,59,PhD,Executive,2053,13,12,3,3,4,0,1,36,No,Yes,Widowed,8,1
2704,IT,Male,46,Associate's Degree,Executive,4821,23,16,1,4,5,52,3,4,No,Yes,Single,9,2
2705,HR,Male,24,PhD,Manager,9288,10,18,3,2,5,63,8,43,No,No,Married,1,1
2706,Finance,other,27,Bachelor's Degree,Analyst,2394,2,12,2,3,2,43,7,14,Yes,No,Divorced,9,1
2707,HR,other,27,High School,Team Lead,6045,28,8,5,2,4,46,3,25,Yes,Yes,Divorced,6,3
2708,Sales,Male,23,Associate's Degree,Team Lead,9214,29,0,5,4,5,37,7,39,Yes,No,Single,6,1
2709,IT,Female,39,Bachelor's Degree,Executive,2511,36,0,5,3,1,62,9,3,Yes,No,Married,7,2
2710,Marketing,Female,44,High School,Analyst,2800,6,4,2,5,5,80,12,7,No,Yes,Divorced,9,0
2711,IT,other,23,Associate's Degree,Analyst,2324,16,7,3,3,5,40,5,8,No,No,Divorced,7,3
2712,Sales,Non-binary,33,Bachelor's Degree,Analyst,2095,19,17,2,4,3,20,10,44,No,Yes,Divorced,7,2
2713,IT,Female,43,Bachelor's Degree,Team Lead,6551,10,3,2,1,1,44,8,7,Yes,Yes,Married,3,2
2714,IT,other,58,Bachelor's Degree,Analyst,4026,24,0,3,3,1,12,0,48,No,No,Single,9,3
2715,Sales,Female,41,Master's Degree,Manager,10674,23,14,4,5,2,65,5,25,No,No,Single,4,3
2716,IT,Non-binary,20,PhD,Intern,1244,0,0,5,3,3,0,0,17,No,Yes,Single,1,0
2717,Finance,other,45,High School,Analyst,2173,26,3,1,1,1,42,3,26,No,Yes,Single,7,0
2718,Finance,Non-binary,20,PhD,Intern,1440,0,0,1,3,3,0,0,4,No,Yes,Single,1,0
2719,IT,other,22,PhD,Team Lead,6538,28,19,3,5,3,88,4,49,No,No,Divorced,3,0
2720,Marketing,Non-binary,22,PhD,Analyst,2343,36,9,1,4,4,91,9,18,Yes,No,Married,2,1
2721,Sales,Female,38,Bachelor's Degree,Executive,4252,10,14,4,5,1,47,10,4,No,No,Single,2,0
2722,Finance,Female,22,PhD,Team Lead,6515,18,2,2,4,4,25,7,17,Yes,No,Married,2,3
2723,Marketing,Non-binary,51,Master's Degree,Manager,7718,27,1,5,5,5,98,14,47,Yes,Yes,Single,9,3
2724,IT,Non-binary,59,Associate's Degree,Manager,7126,38,4,1,2,5,91,10,17,Yes,No,Married,8,3
2725,Marketing,Non-binary,21,Bachelor's Degree,Intern,1274,0,0,1,3,4,0,0,45,No,No,Single,1,0
2726,HR,other,21,High School,Intern,1223,0,0,3,3,5,0,0,25,No,No,Single,1,0
2727,Finance,Female,45,Associate's Degree,Executive,2054,21,11,3,1,4,96,0,3,Yes,Yes,Divorced,1,1
2728,IT,other,43,Associate's Degree,Executive,3770,5,2,2,2,2,81,5,12,No,No,Divorced,9,3
2729,Sales,Female,47,Associate's Degree,Manager,7425,10,15,5,1,3,13,6,27,No,Yes,Married,1,2
2730,IT,Male,34,PhD,Analyst,2709,13,13,1,3,2,53,12,17,No,No,Widowed,5,2
2731,Sales,other,22,PhD,Manager,9325,35,11,2,1,1,40,5,22,Yes,Yes,Married,4,3
2732,IT,Female,45,Bachelor's Degree,Manager,9541,39,19,5,4,2,59,2,39,No,Yes,Widowed,8,0
2733,Marketing,Female,31,PhD,Executive,4273,1,15,2,2,2,8,10,39,No,Yes,Divorced,5,3
2734,Marketing,other,19,PhD,Intern,1366,0,0,1,5,5,0,0,43,Yes,Yes,Single,1,0
2735,Marketing,other,45,PhD,Executive,3640,21,16,3,4,4,55,12,48,Yes,No,Single,1,3
2736,HR,Female,49,Bachelor's Degree,Executive,3814,38,16,3,5,1,93,9,36,No,No,Widowed,8,0
2737,Sales,other,57,Bachelor's Degree,Executive,3713,3,6,3,1,5,2,9,16,No,No,Single,6,0
2738,Marketing,Non-binary,37,Master's Degree,Manager,9435,28,14,4,3,1,97,3,37,Yes,Yes,Married,1,3
2739,HR,other,59,Master's Degree,Analyst,4349,23,8,2,4,3,96,4,29,Yes,Yes,Widowed,2,2
2740,Sales,other,37,Master's Degree,Manager,9818,0,3,1,2,4,90,4,14,Yes,Yes,Single,4,0
2741,IT,other,38,Master's Degree,Team Lead,5824,23,7,2,5,5,58,2,7,No,Yes,Married,5,1
2742,HR,Female,36,Associate's Degree,Executive,2219,29,9,3,4,2,72,11,41,No,No,Widowed,1,2
2743,Finance,Non-binary,37,Associate's Degree,Executive,2427,11,14,2,3,3,12,1,28,No,No,Widowed,7,1
2744,HR,Male,36,Master's Degree,Team Lead,8805,18,17,5,2,2,29,7,13,No,Yes,Single,4,1
2745,HR,Male,55,Master's Degree,Executive,2140,36,13,2,2,1,52,6,16,No,No,Married,1,1
2746,Sales,Non-binary,32,High School,Executive,4502,39,4,4,5,3,79,4,21,No,Yes,Single,6,1
2747,IT,Non-binary,22,Associate's Degree,Executive,3967,3,8,4,4,5,50,12,4,Yes,No,Widowed,9,0
2748,Finance,Non-binary,36,High School,Team Lead,5303,14,12,3,4,2,41,0,39,No,No,Married,9,2
2749,Marketing,Female,47,High School,Manager,7535,19,18,1,2,2,25,9,35,No,Yes,Divorced,4,3
2750,Marketing,Male,25,PhD,Executive,4192,19,10,5,1,1,58,0,15,Yes,No,Divorced,7,0
2751,HR,Non-binary,59,Bachelor's Degree,Analyst,4573,20,11,1,2,1,68,7,26,Yes,Yes,Divorced,1,2
2752,Sales,Female,26,Associate's Degree,Team Lead,5086,9,2,1,3,4,90,3,46,Yes,No,Widowed,9,3
2753,Sales,Male,24,Master's Degree,Intern,1026,0,0,5,4,4,0,0,7,Yes,Yes,Single,1,0
2754,Marketing,other,34,Master's Degree,Team Lead,8297,23,14,4,5,1,91,3,18,Yes,Yes,Widowed,9,0
